pred_num,pred_true_num,score
35,33,0.95823557
35,34,0.97215705
35,35,0.98607852
36,0,0.49881049
36,1,0.51254171
36,2,0.52627293
36,3,0.54000415
36,4,0.55373537
36,5,0.56746659
36,6,0.58119781
36,7,0.59492903
36,8,0.60866025
36,9,0.62239147
36,10,0.63612269
36,11,0.64985391
36,12,0.66358513
36,13,0.67731635
36,14,0.69104756
36,15,0.70477878
36,16,0.71851000
36,17,0.73224122
36,18,0.74597244
36,19,0.75970366
36,20,0.77343488
36,21,0.78716610
36,22,0.80089732
36,23,0.81462854
36,24,0.82835976
36,25,0.84209098
36,26,0.85582220
36,27,0.86955342
36,28,0.88328464
36,29,0.89701585
36,30,0.91074707
36,31,0.92447829
36,32,0.93820951
36,33,0.95194073
36,34,0.96567195
36,35,0.97940317
36,36,0.99313439
37,0,0.49879416
37,1,0.51234026
37,2,0.52588637
37,3,0.53943247
37,4,0.55297857
37,5,0.56652468
37,6,0.58007078
37,7,0.59361689
37,8,0.60716299
37,9,0.62070909
37,10,0.63425520
37,11,0.64780130
37,12,0.66134741
37,13,0.67489351
37,14,0.68843961
37,15,0.70198572
37,16,0.71553182
37,17,0.72907792
37,18,0.74262403
37,19,0.75617013
37,20,0.76971624
37,21,0.78326234
37,22,0.79680844
37,23,0.81035455
37,24,0.82390065
37,25,0.83744675
37,26,0.85099286
37,27,0.86453896
37,28,0.87808507
37,29,0.89163117
37,30,0.90517727
37,31,0.91872338
37,32,0.93226948
37,33,0.94581558
37,34,0.95936169
37,35,0.97290779
37,36,0.98645390
37,37,1.00000000
38,0,0.49877782
38,1,0.51214375
38,2,0.52550967
38,3,0.53887560
38,4,0.55224152
38,5,0.56560745
38,6,0.57897337
38,7,0.59233930
38,8,0.60570522
38,9,0.61907115
38,10,0.63243707
38,11,0.64580300
38,12,0.65916892
38,13,0.67253485
38,14,0.68590077
38,15,0.69926669
38,16,0.71263262
38,17,0.72599854
38,18,0.73936447
38,19,0.75273039
38,20,0.76609632
38,21,0.77946224
38,22,0.79282817
38,23,0.80619409
38,24,0.81956002
38,25,0.83292594
38,26,0.84629187
38,27,0.85965779
38,28,0.87302372
38,29,0.88638964
38,30,0.89975556
38,31,0.91312149
38,32,0.92648741
38,33,0.93985334
38,34,0.95321926
38,35,0.96658519
38,36,0.97995111
38,37,0.99331704
39,0,0.49876149
39,1,0.51195198
39,2,0.52514246
39,3,0.53833295
39,4,0.55152344
39,5,0.56471392
39,6,0.57790441
39,7,0.59109490
39,8,0.60428539
39,9,0.61747587
39,10,0.63066636
39,11,0.64385685
39,12,0.65704733
39,13,0.67023782
39,14,0.68342831
39,15,0.69661880
39,16,0.70980928
39,17,0.72299977
39,18,0.73619026
39,19,0.74938074
39,20,0.76257123
39,21,0.77576172
39,22,0.78895221
39,23,0.80214269
39,24,0.81533318
39,25,0.82852367
39,26,0.84171415
39,27,0.85490464
39,28,0.86809513
39,29,0.88128562
39,30,0.89447610
39,31,0.90766659
39,32,0.92085708
39,33,0.93404756
39,34,0.94723805
39,35,0.96042854
39,36,0.97361903
39,37,0.98680951
40,0,0.49874515
40,1,0.51176476
40,2,0.52478436
40,3,0.53780397
40,4,0.55082358
40,5,0.56384318
40,6,0.57686279
40,7,0.58988240
40,8,0.60290200
40,9,0.61592161
40,10,0.62894122
40,11,0.64196082
40,12,0.65498043
40,13,0.66800004
40,14,0.68101964
40,15,0.69403925
40,16,0.70705885
40,17,0.72007846
40,18,0.73309807
40,19,0.74611767
40,20,0.75913728
40,21,0.77215689
40,22,0.78517649
40,23,0.79819610
40,24,0.81121571
40,25,0.82423531
40,26,0.83725492
40,27,0.85027453
40,28,0.86329413
40,29,0.87631374
40,30,0.88933335
40,31,0.90235295
40,32,0.91537256
40,33,0.92839216
40,34,0.94141177
40,35,0.95443138
40,36,0.96745098
40,37,0.98047059
41,0,0.49872881
41,1,0.51158192
41,2,0.52443503
41,3,0.53728814
41,4,0.55014124
41,5,0.56299435
41,6,0.57584746
41,7,0.58870056
41,8,0.60155367
41,9,0.61440678
41,10,0.62725989
41,11,0.64011299
41,12,0.65296610
41,13,0.66581921
41,14,0.67867232
41,15,0.69152542
41,16,0.70437853
41,17,0.71723164
41,18,0.73008475
41,19,0.74293785
41,20,0.75579096
41,21,0.76864407
41,22,0.78149718
41,23,0.79435028
41,24,0.80720339
41,25,0.82005650
41,26,0.83290960
41,27,0.84576271
41,28,0.85861582
41,29,0.87146893
41,30,0.88432203
41,31,0.89717514
41,32,0.91002825
41,33,0.92288136
41,34,0.93573446
41,35,0.94858757
41,36,0.96144068
41,37,0.97429379
42,0,0.49871247
42,1,0.51140330
42,2,0.52409412
42,3,0.53678494
42,4,0.54947577
42,5,0.56216659
42,6,0.57485741
42,7,0.58754824
42,8,0.60023906
42,9,0.61292989
42,10,0.62562071
42,11,0.63831153
42,12,0.65100236
42,13,0.66369318
42,14,0.67638400
42,15,0.68907483
42,16,0.70176565
42,17,0.71445647
42,18,0.72714730
42,19,0.73983812
42,20,0.75252894
42,21,0.76521977
42,22,0.77791059
42,23,0.79060141
42,24,0.80329224
42,25,0.81598306
42,26,0.82867388
42,27,0.84136471
42,28,0.85405553
42,29,0.86674635
42,30,0.87943718
42,31,0.89212800
42,32,0.90481882
42,33,0.91750965
42,34,0.93020047
42,35,0.94289129
42,36,0.95558212
42,37,0.96827294
43,0,0.49869613
43,1,0.51122873
43,2,0.52376133
43,3,0.53629392
43,4,0.54882652
43,5,0.56135912
43,6,0.57389171
43,7,0.58642431
43,8,0.59895691
43,9,0.61148950
43,10,0.62402210
43,11,0.63655470
43,12,0.64908729
43,13,0.66161989
43,14,0.67415249
43,15,0.68668508
43,16,0.69921768
43,17,0.71175028
43,18,0.72428287
43,19,0.73681547
43,20,0.74934807
43,21,0.76188066
43,22,0.77441326
43,23,0.78694586
43,24,0.79947845
43,25,0.81201105
43,26,0.82454365
43,27,0.83707624
43,28,0.84960884
43,29,0.86214144
43,30,0.87467403
43,31,0.88720663
43,32,0.89973923
43,33,0.91227182
43,34,0.92480442
43,35,0.93733702
43,36,0.94986961
43,37,0.96240221
44,0,0.49867979
44,1,0.51105807
44,2,0.52343635
44,3,0.53581462
44,4,0.54819290
44,5,0.56057118
44,6,0.57294945
44,7,0.58532773
44,8,0.59770601
44,9,0.61008428
44,10,0.62246256
44,11,0.63484084
44,12,0.64721911
44,13,0.65959739
44,14,0.67197567
44,15,0.68435394
44,16,0.69673222
44,17,0.70911050
44,18,0.72148877
44,19,0.73386705
44,20,0.74624533
44,21,0.75862360
44,22,0.77100188
44,23,0.78338016
44,24,0.79575843
44,25,0.80813671
44,26,0.82051499
44,27,0.83289326
44,28,0.84527154
44,29,0.85764982
44,30,0.87002809
44,31,0.88240637
44,32,0.89478465
44,33,0.90716292
44,34,0.91954120
44,35,0.93191948
44,36,0.94429775
44,37,0.95667603
45,0,0.49866345
45,1,0.51089117
45,2,0.52311889
45,3,0.53534661
45,4,0.54757433
45,5,0.55980205
45,6,0.57202977
45,7,0.58425750
45,8,0.59648522
45,9,0.60871294
45,10,0.62094066
45,11,0.63316838
45,12,0.64539610
45,13,0.65762382
45,14,0.66985154
45,15,0.68207926
45,16,0.69430698
45,17,0.70653470
45,18,0.71876242
45,19,0.73099014
45,20,0.74321786
45,21,0.75544559
45,22,0.76767331
45,23,0.77990103
45,24,0.79212875
45,25,0.80435647
45,26,0.81658419
45,27,0.82881191
45,28,0.84103963
45,29,0.85326735
45,30,0.86549507
45,31,0.87772279
45,32,0.88995051
45,33,0.90217823
45,34,0.91440595
45,35,0.92663368
45,36,0.93886140
45,37,0.95108912
46,0,0.49864711
46,1,0.51072790
46,2,0.52280869
46,3,0.53488948
46,4,0.54697028
46,5,0.55905107
46,6,0.57113186
46,7,0.58321266
46,8,0.59529345
46,9,0.60737424
46,10,0.61945503
46,11,0.63153583
46,12,0.64361662
46,13,0.65569741
46,14,0.66777820
46,15,0.67985900
46,16,0.69193979
46,17,0.70402058
46,18,0.71610137
46,19,0.72818217
46,20,0.74026296
46,21,0.75234375
46,22,0.76442454
46,23,0.77650534
46,24,0.78858613
46,25,0.80066692
46,26,0.81274771
46,27,0.82482851
46,28,0.83690930
46,29,0.84899009
46,30,0.86107089
46,31,0.87315168
46,32,0.88523247
46,33,0.89731326
46,34,0.90939406
46,35,0.92147485
46,36,0.93355564
46,37,0.94563643
47,0,0.49863076
47,1,0.51056813
47,2,0.52250549
47,3,0.53444285
47,4,0.54638021
47,5,0.55831758
47,6,0.57025494
47,7,0.58219230
47,8,0.59412966
47,9,0.60606703
47,10,0.61800439
47,11,0.62994175
47,12,0.64187912
47,13,0.65381648
47,14,0.66575384
47,15,0.67769120
47,16,0.68962857
47,17,0.70156593
47,18,0.71350329
47,19,0.72544066
47,20,0.73737802
47,21,0.74931538
47,22,0.76125274
47,23,0.77319011
47,24,0.78512747
47,25,0.79706483
47,26,0.80900220
47,27,0.82093956
47,28,0.83287692
47,29,0.84481428
47,30,0.85675165
47,31,0.86868901
47,32,0.88062637
47,33,0.89256373
47,34,0.90450110
47,35,0.91643846
47,36,0.92837582
47,37,0.94031319
48,0,0.49861442
48,1,0.51041172
48,2,0.52220903
48,3,0.53400634
48,4,0.54580365
48,5,0.55760096
48,6,0.56939826
48,7,0.58119557
48,8,0.59299288
48,9,0.60479019
48,10,0.61658750
48,11,0.62838480
48,12,0.64018211
48,13,0.65197942
48,14,0.66377673
48,15,0.67557403
48,16,0.68737134
48,17,0.69916865
48,18,0.71096596
48,19,0.72276327
48,20,0.73456057
48,21,0.74635788
48,22,0.75815519
48,23,0.76995250
48,24,0.78174980
48,25,0.79354711
48,26,0.80534442
48,27,0.81714173
48,28,0.82893904
48,29,0.84073634
48,30,0.85253365
48,31,0.86433096
48,32,0.87612827
48,33,0.88792558
48,34,0.89972288
48,35,0.91152019
48,36,0.92331750
48,37,0.93511481
49,0,0.49859807
49,1,0.51025858
49,2,0.52191909
49,3,0.53357960
49,4,0.54524011
49,5,0.55690062
49,6,0.56856113
49,7,0.58022164
49,8,0.59188215
49,9,0.60354266
49,10,0.61520317
49,11,0.62686368
49,12,0.63852419
49,13,0.65018470
49,14,0.66184521
49,15,0.67350572
49,16,0.68516623
49,17,0.69682674
49,18,0.70848725
49,19,0.72014776
49,20,0.73180827
49,21,0.74346878
49,22,0.75512929
49,23,0.76678980
49,24,0.77845031
49,25,0.79011082
49,26,0.80177133
49,27,0.81343184
49,28,0.82509235
49,29,0.83675286
49,30,0.84841337
49,31,0.86007388
49,32,0.87173439
49,33,0.88339490
49,34,0.89505541
49,35,0.90671592
49,36,0.91837643
49,37,0.93003694
50,0,0.49858172
50,1,0.51010858
50,2,0.52163544
50,3,0.53316229
50,4,0.54468915
50,5,0.55621601
50,6,0.56774286
50,7,0.57926972
50,8,0.59079658
50,9,0.60232343
50,10,0.61385029
50,11,0.62537715
50,12,0.63690401
50,13,0.64843086
50,14,0.65995772
50,15,0.67148458
50,16,0.68301143
50,17,0.69453829
50,18,0.70606515
50,19,0.71759200
50,20,0.72911886
50,21,0.74064572
50,22,0.75217258
50,23,0.76369943
50,24,0.77522629
50,25,0.78675315
50,26,0.79828000
50,27,0.80980686
50,28,0.82133372
50,29,0.83286057
50,30,0.84438743
50,31,0.85591429
50,32,0.86744114
50,33,0.87896800
50,34,0.89049486
50,35,0.90202172
50,36,0.91354857
50,37,0.92507543
51,0,0.49856537
51,1,0.50996161
51,2,0.52135786
51,3,0.53275410
51,4,0.54415034
51,5,0.55554658
51,6,0.56694282
51,7,0.57833906
51,8,0.58973531
51,9,0.60113155
51,10,0.61252779
51,11,0.62392403
51,12,0.63532027
51,13,0.64671651
51,14,0.65811275
51,15,0.66950900
51,16,0.68090524
51,17,0.69230148
51,18,0.70369772
51,19,0.71509396
51,20,0.72649020
51,21,0.73788645
51,22,0.74928269
51,23,0.76067893
51,24,0.77207517
51,25,0.78347141
51,26,0.79486765
51,27,0.80626389
51,28,0.81766014
51,29,0.82905638
51,30,0.84045262
51,31,0.85184886
51,32,0.86324510
51,33,0.87464134
51,34,0.88603758
51,35,0.89743383
51,36,0.90883007
51,37,0.92022631
52,0,0.49854902
52,1,0.50981758
52,2,0.52108615
52,3,0.53235471
52,4,0.54362327
52,5,0.55489183
52,6,0.56616039
52,7,0.57742895
52,8,0.58869751
52,9,0.59996607
52,10,0.61123464
52,11,0.62250320
52,12,0.63377176
52,13,0.64504032
52,14,0.65630888
52,15,0.66757744
52,16,0.67884600
52,17,0.69011457
52,18,0.70138313
52,19,0.71265169
52,20,0.72392025
52,21,0.73518881
52,22,0.74645737
52,23,0.75772593
52,24,0.76899449
52,25,0.78026306
52,26,0.79153162
52,27,0.80280018
52,28,0.81406874
52,29,0.82533730
52,30,0.83660586
52,31,0.84787442
52,32,0.85914298
52,33,0.87041155
52,34,0.88168011
52,35,0.89294867
52,36,0.90421723
52,37,0.91548579
53,0,0.49853267
53,1,0.50967639
53,2,0.52082011
53,3,0.53196383
53,4,0.54310755
53,5,0.55425126
53,6,0.56539498
53,7,0.57653870
53,8,0.58768242
53,9,0.59882614
53,10,0.60996986
53,11,0.62111357
53,12,0.63225729
53,13,0.64340101
53,14,0.65454473
53,15,0.66568845
53,16,0.67683217
53,17,0.68797589
53,18,0.69911960
53,19,0.71026332
53,20,0.72140704
53,21,0.73255076
53,22,0.74369448
53,23,0.75483820
53,24,0.76598191
53,25,0.77712563
53,26,0.78826935
53,27,0.79941307
53,28,0.81055679
53,29,0.82170051
53,30,0.83284422
53,31,0.84398794
53,32,0.85513166
53,33,0.86627538
53,34,0.87741910
53,35,0.88856282
53,36,0.89970653
53,37,0.91085025
54,0,0.49851632
54,1,0.50953794
54,2,0.52055956
54,3,0.53158118
54,4,0.54260280
54,5,0.55362442
54,6,0.56464604
54,7,0.57566766
54,8,0.58668928
54,9,0.59771089
54,10,0.60873251
54,11,0.61975413
54,12,0.63077575
54,13,0.64179737
54,14,0.65281899
54,15,0.66384061
54,16,0.67486223
54,17,0.68588385
54,18,0.69690547
54,19,0.70792709
54,20,0.71894871
54,21,0.72997033
54,22,0.74099195
54,23,0.75201357
54,24,0.76303518
54,25,0.77405680
54,26,0.78507842
54,27,0.79610004
54,28,0.80712166
54,29,0.81814328
54,30,0.82916490
54,31,0.84018652
54,32,0.85120814
54,33,0.86222976
54,34,0.87325138
54,35,0.88427300
54,36,0.89529462
54,37,0.90631624
55,0,0.49849997
55,1,0.50940214
55,2,0.52030432
55,3,0.53120649
55,4,0.54210867
55,5,0.55301084
55,6,0.56391302
55,7,0.57481519
55,8,0.58571736
55,9,0.59661954
55,10,0.60752171
55,11,0.61842389
55,12,0.62932606
55,13,0.64022824
55,14,0.65113041
55,15,0.66203259
55,16,0.67293476
55,17,0.68383694
55,18,0.69473911
55,19,0.70564129
55,20,0.71654346
55,21,0.72744563
55,22,0.73834781
55,23,0.74924998
55,24,0.76015216
55,25,0.77105433
55,26,0.78195651
55,27,0.79285868
55,28,0.80376086
55,29,0.81466303
55,30,0.82556521
55,31,0.83646738
55,32,0.84736956
55,33,0.85827173
55,34,0.86917390
55,35,0.88007608
55,36,0.89097825
55,37,0.90188043
56,0,0.49848361
56,1,0.50926891
56,2,0.52005421
56,3,0.53083951
56,4,0.54162481
56,5,0.55241011
56,6,0.56319541
56,7,0.57398070
56,8,0.58476600
56,9,0.59555130
56,10,0.60633660
56,11,0.61712190
56,12,0.62790720
56,13,0.63869250
56,14,0.64947779
56,15,0.66026309
56,16,0.67104839
56,17,0.68183369
56,18,0.69261899
56,19,0.70340429
56,20,0.71418959
56,21,0.72497488
56,22,0.73576018
56,23,0.74654548
56,24,0.75733078
56,25,0.76811608
56,26,0.77890138
56,27,0.78968668
56,28,0.80047198
56,29,0.81125727
56,30,0.82204257
56,31,0.83282787
56,32,0.84361317
56,33,0.85439847
56,34,0.86518377
56,35,0.87596907
56,36,0.88675436
56,37,0.89753966
57,0,0.49846726
57,1,0.50913817
57,2,0.51980908
57,3,0.53047999
57,4,0.54115090
57,5,0.55182181
57,6,0.56249271
57,7,0.57316362
57,8,0.58383453
57,9,0.59450544
57,10,0.60517635
57,11,0.61584726
57,12,0.62651817
57,13,0.63718908
57,14,0.64785999
57,15,0.65853090
57,16,0.66920181
57,17,0.67987272
57,18,0.69054363
57,19,0.70121454
57,20,0.71188545
57,21,0.72255636
57,22,0.73322726
57,23,0.74389817
57,24,0.75456908
57,25,0.76523999
57,26,0.77591090
57,27,0.78658181
57,28,0.79725272
57,29,0.80792363
57,30,0.81859454
57,31,0.82926545
57,32,0.83993636
57,33,0.85060727
57,34,0.86127818
57,35,0.87194909
57,36,0.88262000
57,37,0.89329091
58,0,0.49845090
58,1,0.50900983
58,2,0.51956876
58,3,0.53012769
58,4,0.54068662
58,5,0.55124554
58,6,0.56180447
58,7,0.57236340
58,8,0.58292233
58,9,0.59348126
58,10,0.60404019
58,11,0.61459911
58,12,0.62515804
58,13,0.63571697
58,14,0.64627590
58,15,0.65683483
58,16,0.66739376
58,17,0.67795268
58,18,0.68851161
58,19,0.69907054
58,20,0.70962947
58,21,0.72018840
58,22,0.73074733
58,23,0.74130625
58,24,0.75186518
58,25,0.76242411
58,26,0.77298304
58,27,0.78354197
58,28,0.79410090
58,29,0.80465982
58,30,0.81521875
58,31,0.82577768
58,32,0.83633661
58,33,0.84689554
58,34,0.85745447
58,35,0.86801340
58,36,0.87857232
58,37,0.88913125
59,0,0.49843454
59,1,0.50888382
59,2,0.51933311
59,3,0.52978239
59,4,0.54023167
59,5,0.55068095
59,6,0.56113023
59,7,0.57157951
59,8,0.58202879
59,9,0.59247807
59,10,0.60292735
59,11,0.61337663
59,12,0.62382591
59,13,0.63427519
59,14,0.64472447
59,15,0.65517375
59,16,0.66562303
59,17,0.67607231
59,18,0.68652159
59,19,0.69697087
59,20,0.70742015
59,21,0.71786943
59,22,0.72831871
59,23,0.73876799
59,24,0.74921727
59,25,0.75966655
59,26,0.77011583
59,27,0.78056511
59,28,0.79101439
59,29,0.80146367
59,30,0.81191295
59,31,0.82236223
59,32,0.83281151
59,33,0.84326080
59,34,0.85371008
59,35,0.86415936
59,36,0.87460864
59,37,0.88505792
60,0,0.49841819
60,1,0.50876008
60,2,0.51910197
60,3,0.52944387
60,4,0.53978576
60,5,0.55012765
60,6,0.56046954
60,7,0.57081144
60,8,0.58115333
60,9,0.59149522
60,10,0.60183712
60,11,0.61217901
60,12,0.62252090
60,13,0.63286280
60,14,0.64320469
60,15,0.65354658
60,16,0.66388848
60,17,0.67423037
60,18,0.68457226
60,19,0.69491415
60,20,0.70525605
60,21,0.71559794
60,22,0.72593983
60,23,0.73628173
60,24,0.74662362
60,25,0.75696551
60,26,0.76730741
60,27,0.77764930
60,28,0.78799119
60,29,0.79833309
60,30,0.80867498
60,31,0.81901687
60,32,0.82935876
60,33,0.83970066
60,34,0.85004255
60,35,0.86038444
60,36,0.87072634
60,37,0.88106823
61,0,0.49840183
61,1,0.50863852
61,2,0.51887522
61,3,0.52911192
61,4,0.53934862
61,5,0.54958531
61,6,0.55982201
61,7,0.57005871
61,8,0.58029541
61,9,0.59053210
61,10,0.60076880
61,11,0.61100550
61,12,0.62124220
61,13,0.63147889
61,14,0.64171559
61,15,0.65195229
61,16,0.66218899
61,17,0.67242568
61,18,0.68266238
61,19,0.69289908
61,20,0.70313577
61,21,0.71337247
61,22,0.72360917
61,23,0.73384587
61,24,0.74408256
61,25,0.75431926
61,26,0.76455596
61,27,0.77479266
61,28,0.78502935
61,29,0.79526605
61,30,0.80550275
61,31,0.81573945
61,32,0.82597614
61,33,0.83621284
61,34,0.84644954
61,35,0.85668624
61,36,0.86692293
61,37,0.87715963
62,0,0.49838547
62,1,0.50851909
62,2,0.51865272
62,3,0.52878635
62,4,0.53891997
62,5,0.54905360
62,6,0.55918723
62,7,0.56932085
62,8,0.57945448
62,9,0.58958811
62,10,0.59972174
62,11,0.60985536
62,12,0.61998899
62,13,0.63012262
62,14,0.64025624
62,15,0.65038987
62,16,0.66052350
62,17,0.67065712
62,18,0.68079075
62,19,0.69092438
62,20,0.70105800
62,21,0.71119163
62,22,0.72132526
62,23,0.73145889
62,24,0.74159251
62,25,0.75172614
62,26,0.76185977
62,27,0.77199339
62,28,0.78212702
62,29,0.79226065
62,30,0.80239427
62,31,0.81252790
62,32,0.82266153
62,33,0.83279516
62,34,0.84292878
62,35,0.85306241
62,36,0.86319604
62,37,0.87332966
63,0,0.49836910
63,1,0.50840172
63,2,0.51843434
63,3,0.52846696
63,4,0.53849958
63,5,0.54853219
63,6,0.55856481
63,7,0.56859743
63,8,0.57863005
63,9,0.58866267
63,10,0.59869528
63,11,0.60872790
63,12,0.61876052
63,13,0.62879314
63,14,0.63882576
63,15,0.64885837
63,16,0.65889099
63,17,0.66892361
63,18,0.67895623
63,19,0.68898884
63,20,0.69902146
63,21,0.70905408
63,22,0.71908670
63,23,0.72911932
63,24,0.73915193
63,25,0.74918455
63,26,0.75921717
63,27,0.76924979
63,28,0.77928241
63,29,0.78931502
63,30,0.79934764
63,31,0.80938026
63,32,0.81941288
63,33,0.82944550
63,34,0.83947811
63,35,0.84951073
63,36,0.85954335
63,37,0.86957597
64,0,0.49835274
64,1,0.50828635
64,2,0.51821996
64,3,0.52815357
64,4,0.53808718
64,5,0.54802079
64,6,0.55795440
64,7,0.56788801
64,8,0.57782161
64,9,0.58775522
64,10,0.59768883
64,11,0.60762244
64,12,0.61755605
64,13,0.62748966
64,14,0.63742327
64,15,0.64735688
64,16,0.65729049
64,17,0.66722410
64,18,0.67715771
64,19,0.68709131
64,20,0.69702492
64,21,0.70695853
64,22,0.71689214
64,23,0.72682575
64,24,0.73675936
64,25,0.74669297
64,26,0.75662658
64,27,0.76656019
64,28,0.77649380
64,29,0.78642740
64,30,0.79636101
64,31,0.80629462
64,32,0.81622823
64,33,0.82616184
64,34,0.83609545
64,35,0.84602906
64,36,0.85596267
64,37,0.86589628
65,0,0.49833638
65,1,0.50817292
65,2,0.51800946
65,3,0.52784600
65,4,0.53768254
65,5,0.54751909
65,6,0.55735563
65,7,0.56719217
65,8,0.57702871
65,9,0.58686525
65,10,0.59670179
65,11,0.60653834
65,12,0.61637488
65,13,0.62621142
65,14,0.63604796
65,15,0.64588450
65,16,0.65572104
65,17,0.66555759
65,18,0.67539413
65,19,0.68523067
65,20,0.69506721
65,21,0.70490375
65,22,0.71474029
65,23,0.72457683
65,24,0.73441338
65,25,0.74424992
65,26,0.75408646
65,27,0.76392300
65,28,0.77375954
65,29,0.78359608
65,30,0.79343263
65,31,0.80326917
65,32,0.81310571
65,33,0.82294225
65,34,0.83277879
65,35,0.84261533
65,36,0.85245188
65,37,0.86228842
66,0,0.49832001
66,1,0.50806137
66,2,0.51780273
66,3,0.52754409
66,4,0.53728545
66,5,0.54702681
66,6,0.55676817
66,7,0.56650953
66,8,0.57625088
66,9,0.58599224
66,10,0.59573360
66,11,0.60547496
66,12,0.61521632
66,13,0.62495768
66,14,0.63469904
66,15,0.64444040
66,16,0.65418176
66,17,0.66392312
66,18,0.67366447
66,19,0.68340583
66,20,0.69314719
66,21,0.70288855
66,22,0.71262991
66,23,0.72237127
66,24,0.73211263
66,25,0.74185399
66,26,0.75159535
66,27,0.76133671
66,28,0.77107806
66,29,0.78081942
66,30,0.79056078
66,31,0.80030214
66,32,0.81004350
66,33,0.81978486
66,34,0.82952622
66,35,0.83926758
66,36,0.84900894
66,37,0.85875029
67,0,0.49830365
67,1,0.50795165
67,2,0.51759966
67,3,0.52724767
67,4,0.53689567
67,5,0.54654368
67,6,0.55619169
67,7,0.56583969
67,8,0.57548770
67,9,0.58513571
67,10,0.59478372
67,11,0.60443172
67,12,0.61407973
67,13,0.62372774
67,14,0.63337574
67,15,0.64302375
67,16,0.65267176
67,17,0.66231976
67,18,0.67196777
67,19,0.68161578
67,20,0.69126378
67,21,0.70091179
67,22,0.71055980
67,23,0.72020780
67,24,0.72985581
67,25,0.73950382
67,26,0.74915182
67,27,0.75879983
67,28,0.76844784
67,29,0.77809584
67,30,0.78774385
67,31,0.79739186
67,32,0.80703986
67,33,0.81668787
67,34,0.82633588
67,35,0.83598388
67,36,0.84563189
67,37,0.85527990
68,0,0.49828728
68,1,0.50784371
68,2,0.51740015
68,3,0.52695658
68,4,0.53651301
68,5,0.54606944
68,6,0.55562588
68,7,0.56518231
68,8,0.57473874
68,9,0.58429518
68,10,0.59385161
68,11,0.60340804
68,12,0.61296447
68,13,0.62252091
68,14,0.63207734
68,15,0.64163377
68,16,0.65119020
68,17,0.66074664
68,18,0.67030307
68,19,0.67985950
68,20,0.68941594
68,21,0.69897237
68,22,0.70852880
68,23,0.71808523
68,24,0.72764167
68,25,0.73719810
68,26,0.74675453
68,27,0.75631096
68,28,0.76586740
68,29,0.77542383
68,30,0.78498026
68,31,0.79453670
68,32,0.80409313
68,33,0.81364956
68,34,0.82320599
68,35,0.83276243
68,36,0.84231886
68,37,0.85187529
69,0,0.49827091
69,1,0.50773750
69,2,0.51720409
69,3,0.52667067
69,4,0.53613726
69,5,0.54560384
69,6,0.55507043
69,7,0.56453702
69,8,0.57400360
69,9,0.58347019
69,10,0.59293678
69,11,0.60240336
69,12,0.61186995
69,13,0.62133654
69,14,0.63080312
69,15,0.64026971
69,16,0.64973630
69,17,0.65920288
69,18,0.66866947
69,19,0.67813606
69,20,0.68760264
69,21,0.69706923
69,22,0.70653582
69,23,0.71600240
69,24,0.72546899
69,25,0.73493558
69,26,0.74440216
69,27,0.75386875
69,28,0.76333534
69,29,0.77280192
69,30,0.78226851
69,31,0.79173510
69,32,0.80120168
69,33,0.81066827
69,34,0.82013486
69,35,0.82960144
69,36,0.83906803
69,37,0.84853461
70,0,0.49825454
70,1,0.50763296
70,2,0.51701138
70,3,0.52638980
70,4,0.53576822
70,5,0.54514664
70,6,0.55452506
70,7,0.56390348
70,8,0.57328190
70,9,0.58266032
70,10,0.59203874
70,11,0.60141716
70,12,0.61079558
70,13,0.62017400
70,14,0.62955242
70,15,0.63893084
70,16,0.64830926
70,17,0.65768768
70,18,0.66706610
70,19,0.67644452
70,20,0.68582294
70,21,0.69520136
70,22,0.70457978
70,23,0.71395820
70,24,0.72333662
70,25,0.73271504
70,26,0.74209346
70,27,0.75147188
70,28,0.76085030
70,29,0.77022872
70,30,0.77960714
70,31,0.78898556
70,32,0.79836398
70,33,0.80774240
70,34,0.81712081
70,35,0.82649923
70,36,0.83587765
70,37,0.84525607
71,0,0.49823817
71,1,0.50753006
71,2,0.51682194
71,3,0.52611383
71,4,0.53540572
71,5,0.54469760
71,6,0.55398949
71,7,0.56328137
71,8,0.57257326
71,9,0.58186514
71,10,0.59115703
71,11,0.60044892
71,12,0.60974080
71,13,0.61903269
71,14,0.62832457
71,15,0.63761646
71,16,0.64690834
71,17,0.65620023
71,18,0.66549212
71,19,0.67478400
71,20,0.68407589
71,21,0.69336777
71,22,0.70265966
71,23,0.71195154
71,24,0.72124343
71,25,0.73053532
71,26,0.73982720
71,27,0.74911909
71,28,0.75841097
71,29,0.76770286
71,30,0.77699474
71,31,0.78628663
71,32,0.79557851
71,33,0.80487040
71,34,0.81416229
71,35,0.82345417
71,36,0.83274606
71,37,0.84203794
72,0,0.49822180
72,1,0.50742874
72,2,0.51663568
72,3,0.52584262
72,4,0.53504956
72,5,0.54425650
72,6,0.55346344
72,7,0.56267038
72,8,0.57187732
72,9,0.58108426
72,10,0.59029120
72,11,0.59949814
72,12,0.60870507
72,13,0.61791201
72,14,0.62711895
72,15,0.63632589
72,16,0.64553283
72,17,0.65473977
72,18,0.66394671
72,19,0.67315365
72,20,0.68236059
72,21,0.69156753
72,22,0.70077447
72,23,0.70998141
72,24,0.71918835
72,25,0.72839529
72,26,0.73760223
72,27,0.74680917
